observer,id,observed_on,user_id,url,image_url,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,status,Habitat_forest_open,part_or_whole,leaves,flowers_or_buds,open_flowers,fruit,ripe_fruit
b,6093873,5/4/17,440657,https://www.inaturalist.org/observations/6093873,https://static.inaturalist.org/photos/7622072/medium.jpg?1493935517,40.43545052,-79.90909207,Allegheny,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,6093878,5/4/17,449897,https://www.inaturalist.org/observations/6093878,https://static.inaturalist.org/photos/7622043/medium.jpeg?1493935410,40.04445636,-79.91467072,Washington,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,6105661,4/30/17,295503,https://www.inaturalist.org/observations/6105661,https://static.inaturalist.org/photos/7639296/medium.jpg?1494032006,40.19458,-80.03515,Washington,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,6165452,5/10/17,154438,https://www.inaturalist.org/observations/6165452,https://static.inaturalist.org/photos/7731784/medium.jpeg?1494461463,40.43638396,-79.90703936,Allegheny,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,p,n,y,y,n,n
b,6224545,5/15/17,293048,https://www.inaturalist.org/observations/6224545,https://static.inaturalist.org/photos/7820963/medium.jpg?1494878059,40.34172865,-80.34018173,Washington,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,p,n,y,y,n,n
b,11633900,4/28/18,2370,https://www.inaturalist.org/observations/11633900,https://static.inaturalist.org/photos/16621033/medium.jpg?1524937147,40.47235,-79.91829667,Allegheny,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,12161544,5/5/18,761401,https://www.inaturalist.org/observations/12161544,https://static.inaturalist.org/photos/17457492/medium.jpg?1525535332,40.58076333,-79.68671333,Westmoreland,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,12329270,5/10/18,761401,https://www.inaturalist.org/observations/12329270,https://static.inaturalist.org/photos/17747905/medium.jpg?1525978098,40.43917833,-79.946105,Allegheny,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,12431601,5/13/18,761401,https://www.inaturalist.org/observations/12431601,https://static.inaturalist.org/photos/17927735/medium.jpg?1526254541,40.58793833,-79.75952167,Westmoreland,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,12432745,5/10/18,35078,https://www.inaturalist.org/observations/12432745,https://static.inaturalist.org/photos/17928919/medium.jpeg?1526255778,40.20640211,-79.56725836,Westmoreland,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,p,n,y,y,n,n
b,12452468,5/12/18,35078,https://www.inaturalist.org/observations/12452468,https://static.inaturalist.org/photos/17963077/medium.jpeg?1526314354,40.16634684,-80.27439594,Washington,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,p,n,y,y,n,n
b,12721871,5/22/18,740209,https://www.inaturalist.org/observations/12721871,https://static.inaturalist.org/photos/18424070/medium.jpg?1527025641,40.4422,-79.95012,Allegheny,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,12875757,5/27/18,120779,https://www.inaturalist.org/observations/12875757,https://static.inaturalist.org/photos/18690817/medium.jpg?1527465691,40.70458257,-79.55753534,Armstrong,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,p,n,y,y,n,n
b,13064668,6/2/18,35327,https://www.inaturalist.org/observations/13064668,https://static.inaturalist.org/photos/19024539/medium.jpeg?1527993494,40.43614197,-79.9475174,Allegheny,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,13217519,6/7/18,761401,https://www.inaturalist.org/observations/13217519,https://static.inaturalist.org/photos/19328671/medium.jpg?1528411717,40.57385,-79.74651333,Westmoreland,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,13263531,6/9/18,2370,https://www.inaturalist.org/observations/13263531,https://static.inaturalist.org/photos/19412256/medium.jpg?1528562069,40.4324,-79.94183333,Allegheny,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,13370880,6/12/18,761401,https://www.inaturalist.org/observations/13370880,https://static.inaturalist.org/photos/19602838/medium.jpg?1528829428,40.624425,-79.700705,Westmoreland,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,p,n,y,y,n,n
b,13372018,5/28/18,189323,https://www.inaturalist.org/observations/13372018,https://static.inaturalist.org/photos/19604982/medium.jpg?1528831396,40.7637441,-79.76504479,Butler,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,13581676,6/19/18,616772,https://www.inaturalist.org/observations/13581676,https://static.inaturalist.org/photos/19974896/medium.jpg?1529420327,40.49962144,-80.14561772,Allegheny,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,19603484,5/15/17,242433,https://www.inaturalist.org/observations/19603484,https://static.inaturalist.org/photos/30179034/medium.jpeg?1547342271,40.78598227,-79.98337177,Butler,Pennsylvania,United States,Erigeron philadelphicus,Philadelphia fleabane,Asteraceae,n,o,w,y,y,y,n,n
b,7240909,7/27/17,405153,https://www.inaturalist.org/observations/7240909,https://static.inaturalist.org/photos/9352581/medium.jpeg?1501204403,40.7241094,-79.7565197,Butler,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,7385441,8/6/17,48428,https://www.inaturalist.org/observations/7385441,https://static.inaturalist.org/photos/9584650/medium.jpg?1502066477,41.15803784,-79.76521117,Butler,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,7505817,8/14/17,443220,https://www.inaturalist.org/observations/7505817,https://static.inaturalist.org/photos/9781276/medium.jpg?1502808040,40.85628667,-79.42396667,Armstrong,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,n,n,n
b,7833986,9/8/17,526871,https://www.inaturalist.org/observations/7833986,https://static.inaturalist.org/photos/10312336/medium.jpg?1504888224,40.52581667,-79.88749667,Allegheny,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,7953441,9/16/17,2544,https://www.inaturalist.org/observations/7953441,https://static.inaturalist.org/photos/10506376/medium.jpg?1505604282,40.990083,-80.281036,Lawrence,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,8481847,10/20/17,2370,https://www.inaturalist.org/observations/8481847,https://static.inaturalist.org/photos/11311018/medium.jpg?1508535345,40.32322,-79.845275,Allegheny,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,n,n,y,y
b,9502532,8/3/17,5892,https://www.inaturalist.org/observations/9502532,https://static.inaturalist.org/photos/12946529/medium.jpeg?1516152632,39.79684752,-79.3378497,Somerset,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,n,n,n
b,13671402,6/22/18,1012343,https://www.inaturalist.org/observations/13671402,https://static.inaturalist.org/photos/20132906/medium.jpg?1529683867,40.4934004,-79.85519073,Allegheny,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,n,n,n,n
b,14209242,7/8/18,469475,https://www.inaturalist.org/observations/14209242,https://static.inaturalist.org/photos/21076575/medium.jpeg?1531168611,40.2802329,-80.05848918,Washington,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,n,n,n
b,15064454,8/2/18,1068282,https://www.inaturalist.org/observations/15064454,https://static.inaturalist.org/photos/22493397/medium.jpg?1533265252,40.42520527,-79.6906065,Westmoreland,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,15268394,8/9/18,469475,https://www.inaturalist.org/observations/15268394,https://static.inaturalist.org/photos/22848953/medium.jpeg?1533842099,40.16335835,-79.26564496,Westmoreland,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,15434314,8/14/18,761401,https://www.inaturalist.org/observations/15434314,https://static.inaturalist.org/photos/23147020/medium.jpg?1534290230,40.60948667,-79.756355,Allegheny,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,y,n
b,15462907,8/15/18,761401,https://www.inaturalist.org/observations/15462907,https://static.inaturalist.org/photos/23200341/medium.jpg?1534376728,40.60837167,-79.718955,Westmoreland,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,15494452,8/16/18,625987,https://www.inaturalist.org/observations/15494452,https://static.inaturalist.org/photos/23237966/medium.jpg?1534441314,40.48480115,-79.88035195,Allegheny,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,15723853,8/10/18,773356,https://www.inaturalist.org/observations/15723853,https://static.inaturalist.org/photos/23475154/medium.jpeg?1534777196,40.16346571,-79.26575292,Westmoreland,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,n,n,n
b,15876444,8/25/18,761401,https://www.inaturalist.org/observations/15876444,https://static.inaturalist.org/photos/23740992/medium.jpg?1535212252,40.59795333,-79.71938333,Westmoreland,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,15897436,8/25/18,154438,https://www.inaturalist.org/observations/15897436,https://static.inaturalist.org/photos/23773486/medium.jpeg?1535247734,39.87138748,-79.4936142,Fayette,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,15899549,8/25/18,154438,https://www.inaturalist.org/observations/15899549,https://static.inaturalist.org/photos/23777213/medium.jpeg?1535252276,39.86805725,-79.49583435,Fayette,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,n,n,n,n
b,15919446,8/25/18,48428,https://www.inaturalist.org/observations/15919446,https://static.inaturalist.org/photos/23812605/medium.jpg?1535311730,41.15811935,-79.76507471,Butler,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,16153615,8/30/18,755895,https://www.inaturalist.org/observations/16153615,https://static.inaturalist.org/photos/24214933/medium.jpg?1535936134,41.0648,-80.0346445,Butler,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,y,n
b,16941512,9/22/18,761401,https://www.inaturalist.org/observations/16941512,https://static.inaturalist.org/photos/25602918/medium.jpg?1537989960,40.27210278,-79.30245278,Westmoreland,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,y,n,n
b,16980031,9/27/18,761401,https://www.inaturalist.org/observations/16980031,https://static.inaturalist.org/photos/25670589/medium.jpg?1538088198,40.53297,-79.78298,Allegheny,Pennsylvania,United States,Eupatorium perfoliatum,common boneset,Asteraceae,n,f,w,y,y,n,n,n
b,6445723,5/31/17,154438,https://www.inaturalist.org/observations/6445723,https://static.inaturalist.org/photos/8144374/medium.jpeg?1496254645,40.42624611,-79.90609671,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,6565554,6/9/17,5813,https://www.inaturalist.org/observations/6565554,https://static.inaturalist.org/photos/8327569/medium.jpeg?1497042525,40.710307,-80.129676,Butler,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,6759014,6/22/17,154438,https://www.inaturalist.org/observations/6759014,https://static.inaturalist.org/photos/8588360/medium.jpeg?1498171807,40.95420052,-79.63334857,Armstrong,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,6971041,7/8/17,2370,https://www.inaturalist.org/observations/6971041,https://static.inaturalist.org/photos/8917996/medium.jpg?1499546506,40.31819167,-80.10559167,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,p,n,y,y,n,n
b,7054693,7/14/17,154438,https://www.inaturalist.org/observations/7054693,https://static.inaturalist.org/photos/9055207/medium.jpeg?1500076039,40.95521411,-79.64084989,Armstrong,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,7081877,7/16/17,48428,https://www.inaturalist.org/observations/7081877,https://static.inaturalist.org/photos/9097277/medium.jpg?1500249364,41.15985633,-79.76430492,Butler,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,p,n,y,y,n,n
b,7081880,7/16/17,48428,https://www.inaturalist.org/observations/7081880,https://static.inaturalist.org/photos/9097283/medium.jpg?1500249368,41.15917141,-79.76496323,Butler,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,p,n,y,y,n,n
b,7133860,7/19/17,443220,https://www.inaturalist.org/observations/7133860,https://static.inaturalist.org/photos/9181418/medium.jpg?1500575107,40.84909167,-79.41281167,Armstrong,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,p,n,y,y,n,n
b,8301690,10/7/17,660092,https://www.inaturalist.org/observations/8301690,https://static.inaturalist.org/photos/11018680/medium.jpeg?1507413888,40.73228821,-80.24739392,Beaver,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,p,n,y,y,n,n
b,12843100,5/26/18,35327,https://www.inaturalist.org/observations/12843100,https://static.inaturalist.org/photos/18634313/medium.jpeg?1527379296,40.16363907,-79.26753998,Westmoreland,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,13014950,6/1/18,829265,https://www.inaturalist.org/observations/13014950,https://static.inaturalist.org/photos/18936298/medium.jpg?1527875714,40.61003423,-80.00188801,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,13076300,6/2/18,1000627,https://www.inaturalist.org/observations/13076300,https://static.inaturalist.org/photos/19548830/medium.jpeg?1528743218,40.36290741,-80.06884766,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,13178546,6/6/18,120779,https://www.inaturalist.org/observations/13178546,https://static.inaturalist.org/photos/19256330/medium.jpg?1528303739,40.69600441,-79.62939497,Armstrong,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,p,n,y,y,n,n
b,13484960,6/16/18,299833,https://www.inaturalist.org/observations/13484960,https://static.inaturalist.org/photos/19802527/medium.jpeg?1529170875,40.6019411,-79.99665174,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,13654275,6/10/18,474164,https://www.inaturalist.org/observations/13654275,https://static.inaturalist.org/photos/20103225/medium.jpeg?1529626646,40.4348492,-79.9424886,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,14333188,7/13/18,154438,https://www.inaturalist.org/observations/14333188,https://static.inaturalist.org/photos/21295859/medium.jpeg?1531529715,40.42944336,-79.95249939,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,14744075,7/26/18,1077858,https://www.inaturalist.org/observations/14744075,https://static.inaturalist.org/photos/21998427/medium.jpeg?1532606216,40.43586234,-80.14328627,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,p,n,y,y,y,y
b,15017033,8/1/18,939061,https://www.inaturalist.org/observations/15017033,https://static.inaturalist.org/photos/22408808/medium.jpeg?1533136333,40.35735736,-79.88419222,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,y,n
b,15094810,7/22/18,786393,https://www.inaturalist.org/observations/15094810,https://static.inaturalist.org/photos/22545591/medium.jpeg?1533354776,40.53707886,-80.18945313,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,p,n,y,y,n,n
b,16979707,9/27/18,761401,https://www.inaturalist.org/observations/16979707,https://static.inaturalist.org/photos/25669983/medium.jpg?1538087443,40.48636667,-79.91042167,Allegheny,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,w,y,y,y,n,n
b,17131309,10/2/18,120779,https://www.inaturalist.org/observations/17131309,https://static.inaturalist.org/photos/25948083/medium.jpg?1538497414,40.711945,-79.51048333,Armstrong,Pennsylvania,United States,Leucanthemum vulgare,oxeye daisy,Asteraceae,i,o,p,n,y,y,n,n
b,5708553,4/14/17,2544,https://www.inaturalist.org/observations/5708553,https://static.inaturalist.org/photos/7075887/medium.jpg?1492222599,39.953008,-80.476888,Washington,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,5893665,4/21/17,5813,https://www.inaturalist.org/observations/5893665,https://static.inaturalist.org/photos/7346635/medium.jpeg?1492801466,40.608929,-80.141463,Allegheny,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,5955224,4/24/17,5813,https://www.inaturalist.org/observations/5955224,https://static.inaturalist.org/photos/7437934/medium.jpeg?1493146116,40.5715533,-80.1448224,Allegheny,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,5991007,4/22/17,2544,https://www.inaturalist.org/observations/5991007,https://static.inaturalist.org/photos/7491276/medium.jpg?1493346084,41.007361,-80.001758,Butler,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,5991044,4/27/17,443220,https://www.inaturalist.org/observations/5991044,https://static.inaturalist.org/photos/7491355/medium.jpg?1493346386,40.84798,-79.408675,Armstrong,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,6044021,4/30/17,2544,https://www.inaturalist.org/observations/6044021,https://static.inaturalist.org/photos/7572451/medium.jpg?1493684589,40.93983,-80.177555,Lawrence,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,6109549,5/3/17,120779,https://www.inaturalist.org/observations/6109549,https://static.inaturalist.org/photos/7645153/medium.jpg?1494068666,40.64867302,-79.45645342,Armstrong,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,6114758,4/26/17,2470,https://www.inaturalist.org/observations/6114758,https://static.inaturalist.org/photos/7652607/medium.jpeg?1494100589,40.177765,-80.424488,Washington,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,6177081,5/10/17,120779,https://www.inaturalist.org/observations/6177081,https://static.inaturalist.org/photos/7749517/medium.jpg?1494550350,40.67303746,-79.50423416,Armstrong,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,6209453,5/14/17,295503,https://www.inaturalist.org/observations/6209453,https://static.inaturalist.org/photos/7798729/medium.jpg?1494791138,40.50698333,-80.36250333,Beaver,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,6214778,5/14/17,2370,https://www.inaturalist.org/observations/6214778,https://static.inaturalist.org/photos/7806854/medium.jpg?1494812407,40.14038333,-79.217225,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,6227503,5/7/17,253481,https://www.inaturalist.org/observations/6227503,https://static.inaturalist.org/photos/7825194/medium.jpg?1494889298,40.68613,-79.18052,Indiana,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,11332181,4/22/18,303608,https://www.inaturalist.org/observations/11332181,https://static.inaturalist.org/photos/16138125/medium.jpg?1524426732,40.50781333,-80.35780333,Beaver,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11393160,4/23/18,2470,https://www.inaturalist.org/observations/11393160,https://static.inaturalist.org/photos/16239402/medium.jpeg?1524585122,39.76377222,-79.61826389,Fayette,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11509360,4/27/18,829265,https://www.inaturalist.org/observations/11509360,https://static.inaturalist.org/photos/16428959/medium.jpg?1524847552,40.63942414,-80.00188263,Allegheny,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,n,n,n,n
b,11540965,4/27/18,2470,https://www.inaturalist.org/observations/11540965,https://static.inaturalist.org/photos/16477181/medium.jpg?1524864328,39.90748207,-79.45983036,Fayette,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11554074,4/27/18,501773,https://www.inaturalist.org/observations/11554074,https://static.inaturalist.org/photos/16498195/medium.jpg?1524873023,40.16346117,-79.27641333,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11563969,4/27/18,5813,https://www.inaturalist.org/observations/11563969,https://static.inaturalist.org/photos/16510507/medium.jpeg?1524878027,39.9658695,-80.4699477,Washington,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11644242,4/28/18,461935,https://www.inaturalist.org/observations/11644242,https://static.inaturalist.org/photos/16636668/medium.jpg?1524940787,40.47135956,-79.74313701,Allegheny,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11652876,4/28/18,549841,https://www.inaturalist.org/observations/11652876,https://static.inaturalist.org/photos/16649934/medium.jpeg?1524943964,40.85972214,-79.93333435,Butler,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11656622,4/28/18,2544,https://www.inaturalist.org/observations/11656622,https://static.inaturalist.org/photos/16655262/medium.jpg?1524945485,40.50318271,-80.36386488,Beaver,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11711991,4/28/18,35327,https://www.inaturalist.org/observations/11711991,https://static.inaturalist.org/photos/16744951/medium.jpeg?1524974076,40.10469818,-79.32486725,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11745543,4/29/18,913325,https://www.inaturalist.org/observations/11745543,https://static.inaturalist.org/photos/16796426/medium.jpg?1525013047,40.1520843,-79.26894075,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11745970,4/29/18,546918,https://www.inaturalist.org/observations/11745970,https://static.inaturalist.org/photos/16797050/medium.jpg?1525013281,40.15252785,-79.26936193,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11753256,4/29/18,756879,https://www.inaturalist.org/observations/11753256,https://static.inaturalist.org/photos/16808245/medium.jpg?1525017414,40.15249167,-79.26937167,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11766426,4/29/18,35327,https://www.inaturalist.org/observations/11766426,https://static.inaturalist.org/photos/16827334/medium.jpeg?1525023686,40.15374554,-79.26960323,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11774792,4/29/18,2470,https://www.inaturalist.org/observations/11774792,https://static.inaturalist.org/photos/16834807/medium.jpeg?1525026078,39.93685569,-79.58573341,Fayette,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11783902,4/29/18,761401,https://www.inaturalist.org/observations/11783902,https://static.inaturalist.org/photos/16853928/medium.jpg?1525032240,40.53337167,-79.69682167,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11784263,4/29/18,761401,https://www.inaturalist.org/observations/11784263,https://static.inaturalist.org/photos/16854508/medium.jpg?1525032446,40.56276333,-79.68074667,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11788771,4/29/18,761401,https://www.inaturalist.org/observations/11788771,https://static.inaturalist.org/photos/16861780/medium.jpg?1525034785,40.58077,-79.685945,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11791194,4/29/18,740209,https://www.inaturalist.org/observations/11791194,https://static.inaturalist.org/photos/16865425/medium.jpg?1525035839,40.68322733,-80.06400062,Butler,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11808993,4/29/18,756879,https://www.inaturalist.org/observations/11808993,https://static.inaturalist.org/photos/16891496/medium.jpg?1525043346,40.15249167,-79.26937222,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11808994,4/29/18,756879,https://www.inaturalist.org/observations/11808994,https://static.inaturalist.org/photos/16891542/medium.jpg?1525043364,40.15217222,-79.26923333,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,11943663,4/30/18,829265,https://www.inaturalist.org/observations/11943663,https://static.inaturalist.org/photos/17102126/medium.jpg?1525134902,40.6230422,-80.00619696,Allegheny,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,12144004,5/4/18,636567,https://www.inaturalist.org/observations/12144004,https://static.inaturalist.org/photos/17427999/medium.jpg?1525476763,40.6526629,-79.69853943,Allegheny,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,12175301,5/1/18,46821,https://www.inaturalist.org/observations/12175301,https://static.inaturalist.org/photos/17480391/medium.jpeg?1525557938,40.4619335,-79.73752499,Allegheny,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,12238797,5/7/18,35327,https://www.inaturalist.org/observations/12238797,https://static.inaturalist.org/photos/17590838/medium.jpeg?1525716036,40.09724808,-79.33517456,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,n,n,n
b,12238830,5/7/18,35327,https://www.inaturalist.org/observations/12238830,https://static.inaturalist.org/photos/17590919/medium.jpeg?1525716123,40.16260529,-79.26644897,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,w,y,y,y,n,n
b,12241234,5/7/18,35327,https://www.inaturalist.org/observations/12241234,https://static.inaturalist.org/photos/17594783/medium.jpeg?1525720719,40.16410828,-79.26512909,Westmoreland,Pennsylvania,United States,Packera aurea,golden ragwort,Asteraceae,n,f,p,y,n,n,n,n
